grad_rate,school_type,magnet,teachers_per_student,support_per_teacher,log_math_pass,log_read_pass,avg_salaries_admin_per_student,urban_centric_locale,avg_teacher_salaries,lunch_program
0.78,Regular,no,0.0755082284607938,0.2948717948717949,3.295836866004329,3.8501476017100584,258.52274927395933,Town,46926.705128205125,yes
0.87,Regular,no,0.06902985074626866,0.5675675675675675,3.6109179126442243,3.9512437185814275,2229.7649253731342,Town,68155.83783783784,yes
0.74,Regular,no,0.08015267175572519,0.5,2.302585092994046,3.4011973816621555,632.3435114503817,Rural,30592.47619047619,yes
0.69,Regular,no,0.09210526315789473,0.9142857142857144,3.4011973816621555,3.901972669574645,802,Rural,84177.71428571429,yes
0.97,Regular,no,0.07936507936507936,0.5075000000000001,3.6109179126442243,4.04305126783455,609.1507936507936,Rural,39812.7,yes
0.92,Regular,no,0.0676056338028169,0.32083333333333336,3.6109179126442243,4.04305126783455,265.9319774647887,Rural,51565.708333333336,yes
0.95,Regular,no,0.0949367088607595,0.1,1.6094379124341003,3.1986731175506815,51.046772151898736,Rural,33020.2,yes
0.9,Regular,no,0.07560137457044673,1.25,2.302585092994046,4.241326752570746,2302.586556701031,Rural,51057.09090909091,yes
0.9,Regular,no,0.10476190476190476,0.16363636363636364,2.302585092994046,3.4011973816621555,763.0680095238096,Rural,41021.454545454544,yes
0.92,Regular,no,0.07439198855507868,0.48653846153846153,3.9512437185814275,4.276666119016055,575.0845851216023,Rural,64510.346153846156,yes
0.95,Regular,no,0.07942238267148015,0.1322727272727273,2.70805020110221,3.5409593240373143,482.17328519855596,Rural,48662,yes
0.87,Regular,no,0.08072916666666667,0.2770967741935484,2.4849066497880004,3.9512437185814275,376.4401041666667,Rural,36232.354838709674,yes
0.87,Regular,no,0.07005253940455342,0.5325,3.295836866004329,3.9512437185814275,559.066057793345,Rural,50506.225,yes
0.84,Regular,no,0.10824742268041238,0.2857142857142857,3.4011973816621555,3.901972669574645,1026.5567010309278,Rural,53423.666666666664,yes
0.84,Regular,no,0.07537688442211055,0.4,2.70805020110221,3.7954891891721947,775.1557788944724,Rural,58169,yes
0.9,Regular,no,0.12087912087912088,0.4272727272727273,3.4011973816621555,3.901972669574645,571.9285714285714,Rural,36218.181818181816,yes
0.84,Regular,no,0.09259259259259259,1.3,2.70805020110221,3.7954891891721947,1835.4920925925926,Rural,38202.13333333333,yes
0.85,Regular,no,0.08446866485013624,0.39548387096774196,3.295836866004329,4.04305126783455,344.5304268846503,Rural,42712.04301075269,yes
0.88,Regular,no,0.07589285714285714,0.5742647058823529,3.4657359027997265,3.9512437185814275,412.8219520089286,City,83996.7794117647,yes
0.82,Regular,no,0.07344632768361582,0.6923076923076923,3.295836866004329,4.04305126783455,377.20527306967983,Town,58719.94871794872,yes
0.97,Regular,no,0.08726415094339622,0.4864864864864865,3.7376696182833684,4.127134385045092,850.0448113207547,Rural,67657.21621621621,yes
0.82,Regular,no,0.07754010695187166,0.3448275862068966,3.295836866004329,3.8501476017100584,514.0719839572192,Suburb,54295.34482758621,yes
0.87,Regular,no,0.0776255707762557,0.6352941176470589,3.091042453358316,3.8501476017100584,405.9680365296804,Town,54996.882352941175,yes
0.84,Regular,no,0.09322033898305085,0.5454545454545454,3.1986731175506815,4.1666652238017265,603.8135593220339,Rural,44720.045454545456,yes
0.84,Regular,no,0.10931174089068826,0.5185185185185185,2.302585092994046,3.901972669574645,632.0373238866397,Rural,38138.666666666664,yes
0.97,Regular,no,0.08155339805825243,0.4066666666666666,4.204692619390966,4.406719247264253,572.8038834951457,Suburb,65104.02380952381,yes
0.97,Regular,no,0.09694793536804308,0.4,4.04305126783455,4.406719247264253,526.5906642728905,Suburb,69690.96296296296,yes
0.87,Regular,no,0.09025270758122744,0.12,3.295836866004329,3.8501476017100584,717.6080776173285,Rural,50748.14,yes
0.92,Regular,no,0.08411214953271028,0.4444444444444444,3.091042453358316,3.7376696182833684,641.6740654205607,Rural,46191.62962962963,yes
0.87,Regular,no,0.08974358974358974,0.5081632653061224,3.091042453358316,3.8501476017100584,639.2375238095239,Rural,50217.36734693877,yes
0.97,Regular,no,0.09782608695652174,0.5323809523809524,4.204692619390966,4.406719247264253,558.3975155279503,Suburb,67659.88888888889,yes
0.84,Regular,no,0.08878504672897196,0.6052631578947368,3.5409593240373143,3.9982007016691985,630.9579439252336,Rural,53858.78947368421,yes
0.87,Regular,no,0.07352941176470588,0.17555555555555558,3.6109179126442243,3.9512437185814275,607.945160130719,Town,51359.53333333333,yes
0.67,Regular,no,0.07216494845360824,0.550952380952381,3.4657359027997265,3.7376696182833684,767.1608659793815,Rural,48536.857142857145,yes
0.72,Regular,no,0.0695364238410596,0.5047619047619047,2.833213344056216,3.4657359027997265,645.7384105960265,Rural,45614.19047619047,yes
0.95,Regular,no,0.0861244019138756,0.3422222222222222,2.70805020110221,3.1986731175506815,910.9473684210526,Rural,49032.555555555555,yes
0.82,Regular,no,0.07002457002457002,0.631578947368421,3.091042453358316,3.7376696182833684,530.4152334152334,Rural,83907.78947368421,yes
0.89,Regular,no,0.07849462365591398,0.4647945205479452,3.091042453358316,3.9512437185814275,399.4172043010753,Rural,50987.95890410959,yes
0.85,Regular,no,0.07666098807495741,0.5888888888888889,3.4657359027997265,4.04305126783455,413.0672913117547,Rural,51232.055555555555,yes
0.95,Regular,no,0.09405940594059406,0.42105263157894735,2.302585092994046,3.4011973816621555,440.5940594059406,Rural,42061.89473684211,yes
0.84,Regular,no,0.09137055837563451,0.7777777777777778,2.70805020110221,3.5409593240373143,728.5736040609137,Rural,54342.055555555555,yes
0.87,Regular,no,0.09026798307475317,0.36875,3.6109179126442243,4.127134385045092,708.9689703808181,Town,55224.8125,yes
0.82,Regular,no,0.06633499170812604,0.45,3.6109179126442243,4.204692619390966,535.4585406301824,Town,63997.925,yes
0.97,Regular,no,0.08228730822873083,0.2005084745762712,4.04305126783455,4.343805421853684,696.4257754532775,Town,59644.76271186441,yes
0.87,Regular,no,0.09033613445378151,0.5837209302325582,3.295836866004329,4.04305126783455,374.1701680672269,Rural,47642.37209302326,yes
0.97,Regular,no,0.08597285067873303,0.47368421052631576,3.5409593240373143,3.9982007016691985,560.3574660633484,Rural,56394,yes
0.84,Regular,no,0.1,0.42857142857142855,2.302585092994046,4.241326752570746,649.9642857142857,Rural,51888.57142857143,yes
0.87,Regular,no,0.08713692946058091,0.30952380952380953,3.091042453358316,3.9512437185814275,391.4771784232365,Rural,37667.47619047619,yes
0.92,Regular,no,0.09281437125748503,0.775483870967742,3.8501476017100584,4.127134385045092,802.0001856287424,Suburb,61130.12903225807,yes
0.92,Regular,no,0.07343124165554073,0.5272727272727272,3.6109179126442243,4.04305126783455,400.5340453938585,Rural,74363.63636363637,yes
0.82,Regular,no,0.07707129094412331,0.4125,3.295836866004329,3.9512437185814275,561.7904624277456,Rural,50548.675,yes
0.77,Regular,no,0.08173076923076923,0.5882352941176471,3.091042453358316,3.8501476017100584,483.2644230769231,Rural,27598.382352941175,yes
0.97,Regular,no,0.10204081632653061,0.48,3.5409593240373143,3.9982007016691985,616.2401795918367,Suburb,72284.48,yes
0.92,Regular,no,0.07836456558773425,0.30869565217391304,3.295836866004329,3.8501476017100584,459.28976831345824,Rural,56828.065217391304,yes
0.87,Regular,no,0.09375,0.7277777777777777,3.6109179126442243,4.04305126783455,349.77708333333334,Town,91946.24444444444,yes
0.97,Regular,no,0.09831460674157304,0.21485714285714286,3.4657359027997265,4.127134385045092,440.39606741573033,Rural,41866.885714285716,yes
0.97,Regular,no,0.08224299065420561,0.46136363636363636,3.9512437185814275,4.204692619390966,507.06758130841126,Suburb,62036.34090909091,yes
0.77,Regular,no,0.1,0.5021739130434782,3.1986731175506815,3.7954891891721947,746.4548913043478,Rural,48640.391304347824,yes
0.95,Regular,no,0.09036144578313253,0.48333333333333334,3.5409593240373143,3.9982007016691985,503.12048192771084,Rural,51862.8,yes
0.88,Regular,no,0.07660020986358866,0.3317808219178082,3.295836866004329,4.04305126783455,423.74544176285417,Suburb,64742.04109589041,yes
0.77,Regular,no,0.08311688311688312,0.22875,3.091042453358316,3.7376696182833684,623.2181818181818,Rural,43330.1875,yes
0.84,Regular,no,0.08403361344537816,0.21600000000000003,3.4011973816621555,3.901972669574645,750.5305294117647,Rural,49850.85,yes
0.87,Regular,no,0.08280254777070063,0.6153846153846154,3.295836866004329,3.8501476017100584,1014.9458598726114,Rural,48578.57692307692,yes
0.9,Regular,no,0.105,2.357142857142857,3.1986731175506815,4.31748811353631,824.2059399999999,Rural,59298.04761904762,yes
0.87,Regular,no,0.07524271844660194,0.5483870967741935,3.295836866004329,3.6109179126442243,533.9864223300971,Rural,24519.1935483871,yes
0.9,Regular,no,0.08666666666666667,0.6923076923076923,2.302585092994046,3.4011973816621555,983.9102066666666,Rural,54524.38461538462,yes
0.75,Regular,no,0.08656716417910448,0.896551724137931,3.4011973816621555,3.4011973816621555,664.1180507462686,Rural,48329.206896551725,yes
0.64,Regular,no,0.06741573033707865,0.7708333333333334,1.6094379124341003,3.5409593240373143,718.4494382022472,Rural,47060.416666666664,yes
0.87,Regular,no,0.07555555555555556,0.4745098039215686,3.295836866004329,3.8501476017100584,329.2311111111111,Rural,44439.41176470588,yes
0.97,Regular,no,0.075,0.46499999999999997,3.8501476017100584,4.406719247264253,602.1875,City,48424.5,no
0.87,Regular,no,0.06614785992217899,0.2833333333333333,3.9512437185814275,4.127134385045092,366.6250817120623,Suburb,46103.313725490196,yes
0.69,Regular,no,0.06666666666666667,0.34615384615384615,3.1986731175506815,4.31748811353631,924.0229948717948,Rural,12458.307692307691,no
0.57,Regular,no,0.03201970443349754,0.3076923076923077,2.833213344056216,4.204692619390966,295.5699458128079,City,49680.230769230766,no
0.47,Regular,no,0.038461538461538464,0.06666666666666667,1.6094379124341003,3.7954891891721947,455.56410256410254,Town,35093.2,no
0.82,Regular,no,0.07465618860510806,0.34210526315789475,3.295836866004329,3.9512437185814275,473.4774066797643,Town,59333.39473684211,yes
0.9,Regular,no,0.06206896551724138,0.15000000000000002,1.6094379124341003,4.1666652238017265,1134.3269379310343,Rural,57477.555555555555,yes
0.87,Regular,no,0.08,0.027777777777777776,3.1986731175506815,3.9982007016691985,660.1916666666667,Rural,53980.055555555555,yes
0.87,Regular,no,0.0684931506849315,0.37777777777777777,4.406719247264253,4.579852378003801,392.07914764079146,Rural,68223,yes
0.92,Regular,no,0.09215017064846416,0.32407407407407407,4.276666119016055,4.406719247264253,823.1219078498294,Suburb,67338.96296296296,yes
0.92,Regular,no,0.09166666666666666,1.081969696969697,4.343805421853684,4.579852378003801,390.2292972222222,Rural,56183.51515151515,yes
0.95,Regular,no,0.0916030534351145,0.6875,4.310799125385514,4.553876891600541,1713.4866412213742,City,65811.625,yes
0.87,Regular,no,0.09351620947630923,0.4626666666666667,4.465908118654584,4.579852378003801,1223.1920199501246,Suburb,48613.333333333336,yes
0.54,Regular,no,0.09187279151943463,0.4230769230769231,4.204692619390966,4.343805421853684,3442.487632508834,City,52524.692307692305,yes
0.97,Regular,no,0.04193138500635324,0.5909090909090909,4.579852378003801,4.579852378003801,959.6437420584498,City,64712.86363636364,yes
0.92,Regular,no,0.11616161616161616,0.42239130434782607,4.553876891600541,4.553876891600541,1424.3989898989898,Suburb,51667.30434782609,yes
0.95,Regular,no,0.08198489751887811,0.3223684210526316,4.127134385045092,4.5217885770490405,1238.594390507012,Suburb,55653.61842105263,yes
0.84,Regular,no,0.07260726072607261,0.7795454545454544,4.1666652238017265,4.465908118654584,486.7738762376237,Suburb,49216.23863636364,yes
0.87,Regular,no,0.10972568578553615,0.4727272727272727,4.465908118654584,4.5217885770490405,2067.169887780549,Suburb,49161.38636363636,yes
0.97,Regular,no,0.0980565371024735,0.33963963963963967,4.465908118654584,4.579852378003801,2963.0044169611306,City,64809.21621621621,yes
0.07,Regular,no,0.05693069306930693,0.7782608695652173,3.7954891891721947,4.499809670330265,325.33539603960395,City,1304.3478260869565,yes
0.97,Regular,no,0.07578947368421053,0.4431481481481481,4.465908118654584,4.579852378003801,601.1308336842105,City,52530.38888888889,yes
0.95,Regular,no,0.07556160653505786,0.22522522522522523,4.5217885770490405,4.579852378003801,429.62559564329473,Suburb,41869.873873873876,yes
0.97,Regular,no,0.09,0.2877777777777778,4.5217885770490405,4.5217885770490405,1620.2057142857143,City,73728.68253968254,yes
0.97,Regular,no,0.06365372374283895,0.36,4.579852378003801,4.579852378003801,438.71355824315725,Suburb,65148.63,yes
0.97,Regular,no,0.09090909090909091,1.2533333333333334,4.5217885770490405,4.579852378003801,1834.0244318181817,Suburb,46296.583333333336,yes
0.97,Regular,no,0.1053921568627451,0.13953488372093023,4.579852378003801,4.579852378003801,570.7663529411765,City,36684.25581395349,yes
0.77,Regular,no,0.08326530612244898,0.6837254901960784,4.579852378003801,4.579852378003801,3231.9697959183673,City,52142.48039215686,yes
0.97,Regular,no,0.09480812641083522,0.19047619047619047,4.579852378003801,4.579852378003801,678.1060948081264,Suburb,69912.95238095238,yes
0.69,Regular,no,0.10434782608695652,0.8416666666666667,4.310799125385514,4.436751534363128,1608.2050724637681,City,47509.86111111111,yes
0.69,Regular,no,0.0947075208913649,0.22352941176470587,4.1666652238017265,4.553876891600541,974.1058495821727,Rural,56519.617647058825,yes
0.95,Regular,no,0.09009009009009009,0.328,4.436751534363128,4.553876891600541,1851.5585585585586,Rural,66658.75,yes
0.95,Regular,no,0.096045197740113,0.15470588235294117,4.553876891600541,4.553876891600541,1018.7429378531074,Suburb,43152.382352941175,yes
0.84,Regular,no,0.09503239740820735,0.3409090909090909,4.436751534363128,4.553876891600541,3054.289956803456,City,51672.25,yes
0.87,Regular,no,0.0815868263473054,0.12807339449541286,4.465908118654584,4.5217885770490405,635.0247005988024,Suburb,57848.477064220184,yes
0.84,Regular,no,0.0968421052631579,0.391304347826087,4.465908118654584,4.579852378003801,1352.3356589473683,Suburb,62737.086956521736,yes
0.97,Regular,no,0.08257804632426989,0.3152439024390244,4.579852378003801,4.579852378003801,1556.9778449144007,Suburb,58797.865853658535,yes
0.95,Regular,no,0.0958904109589041,0.4257142857142857,4.553876891600541,4.553876891600541,2789.7479452054795,City,69266.71428571429,yes
0.12,Regular,no,0.08121827411167512,0.39125,4.31748811353631,4.31748811353631,7175.197969543147,Suburb,40175.125,yes
0.95,Regular,no,0.09880239520958084,0.12196969696969698,4.553876891600541,4.553876891600541,1921.1452095808384,Suburb,40995.454545454544,yes
0.95,Regular,no,0.0825147347740668,0.2857142857142857,4.436751534363128,4.553876891600541,1541.7779960707269,Suburb,53307.666666666664,yes
0.92,Regular,no,0.08801955990220049,0.3055555555555556,4.406719247264253,4.5217885770490405,504.82151589242056,Suburb,60330.36111111111,yes
0.87,Regular,no,0.0935483870967742,0.3896551724137931,4.406719247264253,4.5217885770490405,714.8887096774193,Suburb,77293.1724137931,yes
0.95,Regular,no,0.08403361344537816,0.03333333333333333,4.553876891600541,4.553876891600541,2210.964459383754,Suburb,51865.46666666667,yes
0.95,Regular,no,0.1259259259259259,0.5147058823529411,3.7376696182833684,4.436751534363128,1895.462962962963,Suburb,37018.382352941175,yes
0.74,Regular,no,0.08823529411764706,0.44166666666666665,4.276666119016055,4.5217885770490405,3491.1507352941176,City,47403.833333333336,yes
0.37,Regular,no,0.0547008547008547,0.275,4.1666652238017265,4.553876891600541,886.9846153846154,Town,48969.46875,yes
0.64,Regular,no,0.06779661016949153,0.49375,3.7954891891721947,4.436751534363128,3950.2076271186443,Suburb,46350,yes
0.99,Vocational,no,0.08827785817655572,0.16229508196721312,4.418840607796598,4.574710978503383,862.7643813314038,Suburb,68428.95901639345,yes
0.31,Regular,no,0.03706111833550065,0.3017543859649123,4.204692619390966,4.465908118654584,316.4967490247074,Suburb,45893.87719298246,yes
0.97,Regular,no,0.07307692307692308,0.18421052631578946,4.465908118654584,4.5217885770490405,440.64807692307693,Suburb,82380.23684210527,yes
0.98,Regular,no,0.06732348111658457,0.2339837398373984,4.564348191467836,4.600157644164547,672.8231390257253,Suburb,77996.65040650406,yes
0.87,Regular,no,0.07194244604316546,0.6666666666666666,4.343805421853684,4.5217885770490405,418.22062350119904,Rural,72936.86666666667,yes
0.94,Regular,no,0.0825531914893617,0.4742268041237113,4.406719247264253,4.5217885770490405,701.6859574468085,Suburb,71594.64948453609,yes
0.75,Regular,no,0.075,0.6666666666666666,3.1986731175506815,4.31748811353631,2926.775,Suburb,112029.66666666667,yes
0.91,Regular,no,0.0707395498392283,1.081818181818182,4.465908118654584,4.579852378003801,925.0203644158628,Suburb,79222.37878787878,yes
0.96,Regular,no,0.06958473625140292,0.3332258064516129,4.51085950651685,4.600157644164547,461.2167160493827,Suburb,87020.8629032258,yes
0.96,Regular,no,0.07471698113207548,0.14040404040404042,4.499809670330265,4.564348191467836,634.3864150943397,Suburb,66171.25252525252,yes
0.97,Regular,no,0.06954102920723226,0.14,4.465908118654584,4.579852378003801,331.5787552155772,Rural,59527.32,yes
0.97,Regular,no,0.07282184655396619,0.20714285714285713,4.5217885770490405,4.579852378003801,1773.1339401820546,Suburb,78077.16071428571,yes
0.95,Vocational,no,0.09883198562443846,0.14545454545454545,4.406719247264253,4.579852378003801,891.1976639712489,Suburb,70286.39090909091,yes
0.77,Regular,no,0.08152173913043478,0.4,4.127134385045092,4.465908118654584,883.9448043478261,Town,63763.4,yes
0.95,Regular,no,0.06283029947152084,0.3841121495327103,4.330733340286331,4.477336814478207,551.1080446271286,Suburb,83512.2523364486,yes
0.92,Regular,no,0.07615480649188515,0.5295081967213114,4.406719247264253,4.5217885770490405,294.28234207240945,Suburb,74117.6393442623,yes
0.84,Regular,no,0.11217948717948718,0.37142857142857144,4.310799125385514,4.553876891600541,884.4070512820513,Suburb,64891.485714285714,yes
0.88,Regular,no,0.07754442649434572,0.2791666666666667,4.290459441148391,4.51085950651685,829.8885298869144,City,67751.625,yes
0.97,Regular,no,0.09557109557109557,0.3487804878048781,4.5217885770490405,4.579852378003801,651.5990675990676,Suburb,78638.63414634146,yes
0.92,Regular,no,0.06469760900140648,0.3695652173913043,4.465908118654584,4.5217885770490405,329.53023909985933,Rural,81236.21739130435,yes
0.97,Regular,no,0.07208387942332896,0.6069090909090908,4.465908118654584,4.579852378003801,350.3008269986894,Suburb,66838.18181818182,yes
0.98,Regular,no,0.05332302936630603,0.3005797101449275,4.553876891600541,4.600157644164547,505.3632148377125,Suburb,93258.43478260869,yes
0.92,Regular,no,0.08030592734225621,0.45952380952380956,4.465908118654584,4.579852378003801,487.322,Rural,80331.90476190476,yes
0.97,Regular,no,0.07575757575757576,0.5355555555555556,4.579852378003801,4.579852378003801,937.9807441077442,Rural,77454.8,yes
0.9,Regular,no,0.07234726688102894,0.36666666666666664,4.406719247264253,4.5217885770490405,940.5209003215434,Suburb,76280.73333333334,yes
0.88,Regular,no,0.07537313432835821,0.39603960396039606,4.48863636973214,4.543294782270004,341.6284514925373,Suburb,64737.0198019802,yes
0.99,Vocational,no,0.08013082583810302,0.24704081632653063,4.499809670330265,4.600157644164547,1677.4443990188063,Suburb,77437.17346938775,yes
0.87,Regular,no,0.09336609336609336,0.37105263157894736,4.343805421853684,4.5217885770490405,525.2948402948402,Suburb,61144.26315789474,yes
0.98,Vocational,no,0.09601873536299765,0.12195121951219512,4.343805421853684,4.579852378003801,1172.3751463700235,Suburb,77764.30487804877,yes
0.98,Regular,no,0.04769669792091317,0.18461538461538463,4.600157644164547,4.600157644164547,611.5196188340807,City,99155.73504273505,yes
0.96,Regular,no,0.04884896125772038,0.232183908045977,4.579852378003801,4.579852378003801,560.9482380685008,City,95618.91954022988,yes
0.98,Regular,no,0.06145966709346991,0.196875,4.579852378003801,4.579852378003801,523.9849154929577,City,77046.71875,yes
0.59,Regular,no,0.08357771260997067,0.6210526315789473,3.8501476017100584,4.276666119016055,543.7607214076246,City,76043.54385964913,yes
0.62,Regular,no,0.09565217391304348,0.4295454545454545,3.8501476017100584,4.04305126783455,402.2984369565217,City,71660.67045454546,yes
0.82,Regular,no,0.07882882882882883,0.38,3.9512437185814275,4.5217885770490405,619.4802927927927,City,87499.71428571429,yes
0.74,Regular,no,0.09887005649717515,0.38857142857142857,3.9982007016691985,4.310799125385514,357.85924293785314,City,76737.74285714286,yes
0.74,Regular,no,0.07366071428571429,0.2686868686868687,4.127134385045092,4.276666119016055,559.4413601190475,City,93650.83838383839,yes
0.77,Regular,no,0.06567796610169492,0.5774193548387097,4.204692619390966,4.465908118654584,836.4874872881355,City,74382.32258064517,yes
0.67,Vocational,no,0.11641443538998836,0.46,3.4657359027997265,4.127134385045092,1052.9936693830036,City,88818.54,yes
0.67,Regular,no,0.09090909090909091,0.5224489795918368,3.7376696182833684,4.343805421853684,444.5986790352504,City,75744.20408163265,yes
0.24,Regular,no,0.14366197183098592,2.0392156862745097,3.4011973816621555,3.901972669574645,2387.9177802816903,City,108279.3137254902,yes
0.92,Other/alternative,no,0.08516483516483517,0.5129032258064515,4.204692619390966,4.406719247264253,638.7210686813187,City,62943.54838709677,yes
0.92,Other/alternative,no,0.09821428571428571,0.31363636363636366,3.9982007016691985,4.553876891600541,581.1535982142857,City,70612.04545454546,yes
0.97,Other/alternative,no,0.08418367346938775,0.5333333333333333,4.5217885770490405,4.579852378003801,380.17602040816325,City,72966.72727272728,yes
0.74,Regular,no,0.11386138613861387,0.5,3.7954891891721947,4.310799125385514,905.8483910891089,City,11187.202898550724,yes
0.82,Other/alternative,no,0.10021321961620469,0.5851063829787234,4.276666119016055,4.5217885770490405,525.8380533049041,City,70760.1914893617,yes
0.74,Regular,no,0.08875739644970414,0.3466666666666667,4.1666652238017265,4.436751534363128,523.4280690335306,City,75274.28888888888,yes
0.15,Regular,no,0.1518987341772152,1.1500000000000001,3.1986731175506815,4.31748811353631,1591.1902658227848,City,60087.583333333336,yes
0.77,Regular,no,0.08016877637130802,0.618421052631579,4.343805421853684,4.406719247264253,485.40516244725734,City,80768.63157894737,yes
0.67,Regular,no,0.10204081632653061,0.445,4.04305126783455,4.465908118654584,441.4200408163265,City,63067.7,yes
0.67,Regular,no,0.09511568123393316,0.3891891891891892,3.295836866004329,3.9512437185814275,576.302940874036,City,82073.08108108108,yes
0.52,Regular,no,0.13387978142076504,0.09591836734693877,4.04305126783455,4.204692619390966,714.2108961748634,City,84960.9387755102,yes
0.82,Regular,no,0.0855397148676171,0.5238095238095238,4.04305126783455,4.204692619390966,773.71416700611,City,75798.35714285714,yes
0.9,Regular,no,0.13709677419354838,1.2352941176470589,3.5409593240373143,4.436751534363128,1109.694935483871,City,66469.05882352941,yes
0.87,Regular,no,0.10141766630316248,0.3559139784946237,3.6109179126442243,4.406719247264253,603.7279171210469,City,71439.02150537634,yes
0.62,Regular,no,0.08210526315789474,0.47948717948717945,3.9512437185814275,4.406719247264253,558.2636842105263,City,82420.20512820513,yes
0.72,Regular,no,0.09060402684563758,0.2888888888888889,3.9512437185814275,4.276666119016055,454.6043422818792,City,78971.44444444444,yes
0.37,Other/alternative,no,0.03296703296703297,1.25,2.302585092994046,4.31748811353631,690.681489010989,City,96059.83333333333,yes
0.92,Regular,no,0.07708333333333334,0.2945945945945946,4.406719247264253,4.579852378003801,1066.5770833333333,Suburb,78938,yes
0.94,Regular,no,0.06440866185452526,0.528448275862069,4.51085950651685,4.574710978503383,1314.7012770682954,Suburb,92137.71551724138,yes
0.95,Regular,no,0.05878332194121668,0.3488372093023256,4.465908118654584,4.564348191467836,288.028024606972,Suburb,92065.61627906977,yes
0.97,Vocational,no,0.07675438596491228,0.9,4.465908118654584,4.579852378003801,2072.620614035088,Suburb,59667.4,yes
0.95,Vocational,no,0.07433489827856025,0.3736842105263158,4.356708826689592,4.553876891600541,1443.585876369327,Suburb,89027.85263157895,yes
0.86,Regular,no,0.058937666747513946,0.45267489711934156,4.007333185232471,4.394449154672439,358.2692214406985,Suburb,103675.670781893,yes
0.34,Regular,no,0.09090909090909091,0.78125,3.4011973816621555,4.241326752570746,417.3125,Suburb,86020.5625,yes
0.95,Regular,no,0.08701923076923077,0.5358563535911602,4.532599493153256,4.584967478670572,1059.977403846154,Suburb,100820.30939226519,yes
0.97,Regular,no,0.08834586466165413,0.44148936170212766,4.406719247264253,4.579852378003801,622.5508101503759,Suburb,81436.1914893617,yes
0.89,Regular,no,0.09669211195928754,0.12852631578947368,4.418840607796598,4.532599493153256,1178.9290076335878,City,74883.82105263158,yes
0.99,Regular,no,0.07026476578411406,0.20202898550724638,4.5217885770490405,4.579852378003801,874.4690682281059,Suburb,73018.69565217392,yes
0.92,Vocational,no,0.11016949152542373,0.27692307692307694,4.276666119016055,4.5217885770490405,1467.8559322033898,Suburb,77722.98461538462,yes
0.92,Regular,no,0.0845959595959596,0.1865671641791045,4.5217885770490405,4.579852378003801,383.020202020202,Suburb,56553.77611940299,yes
0.92,Regular,no,0.08224299065420561,0.3590909090909091,4.343805421853684,4.5217885770490405,563.7588785046729,Rural,73137.06818181818,yes
0.94,Regular,no,0.07369844489519946,0.14678899082568808,4.5217885770490405,4.574710978503383,450.59351724137935,Suburb,70642.42201834862,yes
0.6,Regular,no,0.07282184655396619,0.20535714285714285,3.6109179126442243,4.204692619390966,741.5149544863459,Suburb,63631.642857142855,yes
0.86,Regular,no,0.08351648351648351,0.25526315789473686,4.343805421853684,4.51085950651685,654.945695970696,Suburb,56546.4649122807,yes
0.8,Regular,no,0.09157894736842105,0.12528735632183907,4.204692619390966,4.465908118654584,715.7086189473683,Suburb,52183.31034482759,yes
0.92,Regular,no,0.087527352297593,0.325,4.276666119016055,4.5217885770490405,479.18380743982493,Suburb,68783.75,yes
0.97,Regular,no,0.08392434988179669,0.3394366197183099,4.579852378003801,4.579852378003801,541.4976359338061,Suburb,87702.4647887324,yes
0.98,Regular,no,0.08012568735271014,0.7700980392156862,4.5217885770490405,4.579852378003801,666.5121759622938,Suburb,110245.1568627451,yes
0.95,Regular,no,0.0818278427205101,0.18701298701298702,4.343805421853684,4.5217885770490405,442.85185334750264,Suburb,89467.68831168831,yes
0.96,Regular,no,0.07369402985074627,0.10493670886075948,4.465908118654584,4.579852378003801,579.6940298507462,Suburb,63228.48101265823,yes
0.92,Regular,no,0.0885558583106267,0.7384615384615385,4.465908118654584,4.5217885770490405,651.7697547683923,Suburb,82474.52307692308,yes
0.85,Regular,no,0.08163265306122448,0.35773809523809524,4.406719247264253,4.5217885770490405,493.79072497570456,Suburb,75055.98809523809,yes
0.92,Regular,no,0.0858085808580858,0.6666666666666666,4.406719247264253,4.5217885770490405,411.76787678767874,Rural,64740.294871794875,yes
0.92,Regular,no,0.08900523560209424,0.6058823529411765,4.343805421853684,4.5217885770490405,511.3350785340314,Suburb,72504.35294117648,yes
0.97,Regular,no,0.08571428571428572,0.5017543859649123,4.579852378003801,4.579852378003801,825.1864661654135,Rural,100208.64912280702,yes
0.92,Regular,no,0.0729665071770335,0.11475409836065574,4.406719247264253,4.5217885770490405,576.5960299043062,Suburb,60598.40983606558,yes
0.94,Regular,no,0.0625,0.2191780821917808,4.343805421853684,4.5217885770490405,443.2272851027397,Suburb,68695.01369863014,yes
0.97,Regular,no,0.07597340930674264,0.3375,4.5217885770490405,4.579852378003801,434.8423551756885,Suburb,78455.5875,yes
0.97,Regular,no,0.0687984496124031,0.3056338028169014,4.406719247264253,4.5217885770490405,607.8323643410853,Suburb,69133.15492957746,yes
0.98,Regular,no,0.07425149700598803,0.9516129032258065,4.406719247264253,4.579852378003801,376.58678922155684,Suburb,67700.98387096774,yes
0.9,Regular,no,0.0889132821075741,0.1639506172839506,4.5217885770490405,4.579852378003801,1488.3940724478596,Rural,85143.72839506173,yes
0.87,Regular,no,0.06866952789699571,0.54375,4.276666119016055,4.5217885770490405,394.9957081545064,Suburb,62898.78125,yes
